No,year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station,cluster
498,2013,3,21,17,187.0,211.0,40.0,114.0,1600.0,20.0,6.9,1000.2,-0.1,0.0,NNW,2.3,Aotizhongxin,3
499,2013,3,21,18,190.0,221.0,34.0,122.0,1600.0,15.0,6.1,1001.4,0.0,0.0,N,1.1,Aotizhongxin,3
500,2013,3,21,19,202.0,240.0,24.0,129.0,1700.0,7.0,5.5,1002.5,0.1,0.0,NE,1.4,Aotizhongxin,3
501,2013,3,21,20,202.0,219.0,21.0,115.0,1600.0,14.0,5.2,1003.7,-0.2,0.0,ENE,2.5,Aotizhongxin,3
502,2013,3,21,21,205.0,218.0,22.0,122.0,1700.0,6.0,4.8,1004.4,0.0,0.0,ENE,1.4,Aotizhongxin,3
503,2013,3,21,22,217.0,236.0,19.0,128.0,1899.0,2.0,4.7,1005.5,0.1,0.0,NE,2.7,Aotizhongxin,3
504,2013,3,21,23,228.0,234.0,18.0,122.0,1899.0,2.0,4.1,1006.8,0.1,0.0,NE,2.2,Aotizhongxin,3
505,2013,3,22,0,202.0,209.0,18.0,115.0,1700.0,2.0,3.4,1007.6,-0.1,0.0,ENE,0.8,Aotizhongxin,3
506,2013,3,22,1,172.0,179.0,18.0,101.0,1600.0,3.0,1.7,1008.7,-0.1,0.0,NE,0.6,Aotizhongxin,3
507,2013,3,22,2,160.0,168.0,20.0,95.0,1399.0,2.0,1.1,1009.5,-0.4,0.0,NE,1.1,Aotizhongxin,3
508,2013,3,22,3,117.0,170.0,30.0,87.0,1200.0,2.0,2.4,1010.1,-5.3,0.0,NE,2.0,Aotizhongxin,3
509,2013,3,22,4,160.0,170.0,24.0,95.0,1200.0,14.0,4.4,1010.7,-11.3,0.0,NNE,2.0,Aotizhongxin,3
514,2013,3,22,9,146.0,152.0,28.0,94.0,600.0,38.0,8.6,1014.8,-9.9,0.0,SE,1.5,Aotizhongxin,3
515,2013,3,22,10,142.0,147.0,27.0,93.0,600.0,43.0,8.1,1014.4,-4.1,0.0,SW,4.4,Aotizhongxin,3
516,2013,3,22,11,137.0,143.0,27.0,91.0,700.0,48.0,8.7,1013.7,-5.6,0.0,S,2.8,Aotizhongxin,3
520,2013,3,22,15,83.0,196.0,31.0,47.0,1100.0,64.0,9.6,1010.6,-2.1,0.0,SSW,4.6,Aotizhongxin,3
546,2013,3,23,17,63.0,234.0,33.0,46.0,1300.0,51.0,9.0,1008.2,-8.6,0.0,NNE,3.7,Aotizhongxin,3
585,2013,3,25,8,108.0,166.0,58.0,83.0,1300.0,3.6414,2.7,1018.6,-4.8,0.0,ESE,0.6,Aotizhongxin,3
586,2013,3,25,9,120.0,166.0,150.0,85.0,1300.0,4.0698,4.3,1018.4,-5.0,0.0,E,2.0,Aotizhongxin,3
587,2013,3,25,10,121.0,160.0,129.0,94.0,1300.0,7.2828,6.5,1017.4,-5.2,0.0,ESE,1.1,Aotizhongxin,3
591,2013,3,25,14,124.0,168.0,60.0,102.0,1300.0,43.2684,10.6,1013.5,-5.4,0.0,SW,1.9,Aotizhongxin,3
592,2013,3,25,15,133.0,165.0,56.0,88.0,1300.0,65.7594,10.8,1013.0,-5.7,0.0,SSW,3.0,Aotizhongxin,3
595,2013,3,25,18,113.0,163.0,42.0,63.0,1100.0,78.0,9.2,1012.6,-5.1,0.0,SSW,1.9,Aotizhongxin,3
596,2013,3,25,19,123.0,174.0,50.0,79.0,1200.0,61.0,8.9,1012.7,-6.5,0.0,SSW,2.9,Aotizhongxin,3
597,2013,3,25,20,146.0,203.0,61.0,108.0,1399.0,40.0,8.5,1013.1,-6.9,0.0,SSW,3.4,Aotizhongxin,3
598,2013,3,25,21,117.0,162.0,46.0,98.0,1200.0,38.0,7.9,1012.6,-7.0,0.0,SSW,2.2,Aotizhongxin,3
603,2013,3,26,2,105.0,168.0,50.0,113.0,1200.0,2.0,0.2,1011.1,-3.4,0.0,SSW,0.5,Aotizhongxin,3
604,2013,3,26,3,131.0,200.0,71.0,108.0,1299.5,2.0,-0.3,1010.5,-2.8,0.0,SSW,0.1,Aotizhongxin,3
605,2013,3,26,4,172.0,223.0,79.0,109.0,1399.0,2.0,-0.4,1010.5,-2.3,0.0,NE,0.9,Aotizhongxin,3
606,2013,3,26,5,190.0,260.0,66.0,95.0,1600.0,2.0,-0.2,1010.5,-2.4,0.0,ENE,0.8,Aotizhongxin,3
607,2013,3,26,6,190.0,243.0,48.0,85.0,1500.0,2.0,1.1,1011.2,-2.7,0.0,NE,1.2,Aotizhongxin,3
608,2013,3,26,7,182.0,219.0,23.0,71.0,1500.0,2.0,3.2,1010.6,-3.8,0.0,NE,1.4,Aotizhongxin,3
609,2013,3,26,8,185.0,237.0,50.0,102.0,2500.0,2.0,4.8,1010.3,-2.5,0.0,NE,1.2,Aotizhongxin,3
610,2013,3,26,9,194.0,279.0,76.0,118.0,2899.0,2.0,6.6,1010.1,-3.9,0.0,WSW,0.8,Aotizhongxin,3
611,2013,3,26,10,209.0,292.0,84.0,122.0,2600.0,2.0,8.2,1009.5,-4.0,0.0,SW,0.8,Aotizhongxin,3
612,2013,3,26,11,209.0,264.0,76.0,104.0,1800.0,6.0,9.7,1008.6,-0.2,0.0,SW,2.6,Aotizhongxin,3
613,2013,3,26,12,220.0,256.0,76.0,95.0,1500.0,17.0,10.7,1007.6,-0.2,0.0,SSE,2.7,Aotizhongxin,3
614,2013,3,26,13,223.0,256.0,78.0,90.0,1399.0,28.0,11.8,1006.3,0.5,0.0,SSW,2.9,Aotizhongxin,3
615,2013,3,26,14,214.0,241.0,73.0,85.0,1300.0,39.0,12.3,1005.3,-0.3,0.0,SW,5.4,Aotizhongxin,3
616,2013,3,26,15,200.0,240.0,92.0,85.0,1399.0,47.0,12.8,1004.3,0.2,0.0,SW,4.3,Aotizhongxin,3
617,2013,3,26,16,209.0,282.0,101.0,93.0,1500.0,43.0,12.9,1003.4,0.3,0.0,SSW,3.1,Aotizhongxin,3
618,2013,3,26,17,199.0,274.0,112.0,107.0,1600.0,29.0,12.5,1003.6,0.6,0.0,SW,3.8,Aotizhongxin,3
619,2013,3,26,18,204.0,277.0,123.0,116.0,1899.0,20.0,11.8,1003.7,1.4,0.0,SSW,1.2,Aotizhongxin,3
620,2013,3,26,19,204.0,277.0,123.0,116.0,2099.0,10.4958,11.4,1004.1,2.1,0.0,S,1.3,Aotizhongxin,3
621,2013,3,26,20,226.0,302.0,99.0,139.0,2299.0,2.0,10.3,1005.0,0.9,0.0,NNW,2.1,Aotizhongxin,3
622,2013,3,26,21,222.0,298.0,87.0,137.0,2399.0,2.0,7.7,1004.5,2.4,0.0,ESE,0.1,Aotizhongxin,3
623,2013,3,26,22,229.0,326.0,66.0,132.0,2399.0,2.0,6.2,1004.2,1.9,0.0,NNE,0.5,Aotizhongxin,3
624,2013,3,26,23,181.0,291.0,55.0,119.0,1700.0,2.0,7.1,1003.5,3.3,0.0,SSW,1.1,Aotizhongxin,3
625,2013,3,27,0,143.0,230.0,44.0,86.0,1100.0,2.0,8.0,1002.9,3.8,0.0,SSW,1.5,Aotizhongxin,3
626,2013,3,27,1,131.0,212.0,34.0,67.0,900.0,8.0,7.3,1002.8,3.9,0.0,SW,1.9,Aotizhongxin,3
627,2013,3,27,2,128.0,187.0,35.0,55.0,900.0,11.0,6.1,1002.2,3.6,0.0,SSW,1.0,Aotizhongxin,3
628,2013,3,27,3,129.0,163.0,33.875,54.0,900.0,6.5,4.3,1001.7,3.0,0.0,W,0.8,Aotizhongxin,3
629,2013,3,27,4,135.0,161.0,32.75,54.0,900.0,2.0,2.9,1001.5,1.9,0.0,W,0.9,Aotizhongxin,3
630,2013,3,27,5,135.0,153.0,31.625,64.0,1000.0,2.0,2.8,1001.4,2.2,0.0,SSW,0.5,Aotizhongxin,3
631,2013,3,27,6,138.0,147.0,30.5,63.0,1000.0,2.0,4.2,1003.3,1.1,0.0,NE,1.4,Aotizhongxin,3
632,2013,3,27,7,186.0,193.0,29.375,66.0,1700.0,2.0,5.3,1004.2,2.1,0.0,NNE,1.6,Aotizhongxin,3
633,2013,3,27,8,221.0,319.0,28.25,65.0,2399.0,2.0,7.6,1004.6,3.6,0.0,NE,2.0,Aotizhongxin,3
634,2013,3,27,9,159.0,216.0,27.125,61.0,1500.0,2.0,10.6,1004.5,3.8,0.0,ENE,3.3,Aotizhongxin,3
635,2013,3,27,10,182.0,243.0,26.0,55.0,1399.0,7.0,14.5,1003.8,0.0,0.0,NE,2.5,Aotizhongxin,3
636,2013,3,27,11,186.0,206.0,53.0,58.0,1300.0,23.0,17.2,1003.3,-2.0,0.0,ENE,4.4,Aotizhongxin,3
669,2013,3,28,20,95.0,193.0,22.0,70.0,1100.0,40.0,8.2,1015.6,-1.9,0.0,SW,1.4,Aotizhongxin,3
670,2013,3,28,21,109.0,176.0,25.0,80.0,1300.0,33.0,6.4,1016.2,-2.2,0.0,S,0.4,Aotizhongxin,3
687,2013,3,29,14,113.0,161.0,61.0,82.0,2100.0,39.0,9.6,1014.4,-6.7,0.0,ESE,0.8,Aotizhongxin,3
693,2013,3,29,20,93.0,237.0,41.0,101.0,1399.0,11.0,6.0,1016.1,-3.4,0.0,SE,2.3,Aotizhongxin,3
728,2013,3,31,7,132.0,146.0,10.0,71.0,1200.0,2.0,4.7,1016.4,2.2,0.0,S,0.7,Aotizhongxin,3
729,2013,3,31,8,132.0,146.0,10.0,71.0,1300.0,2.0,4.9,1016.0,2.4,0.0,SE,1.5,Aotizhongxin,3
730,2013,3,31,9,151.0,179.0,11.0,60.0,1399.0,2.0,5.4,1015.5,2.6,0.0,SE,1.3,Aotizhongxin,3
731,2013,3,31,10,151.0,179.0,11.0,60.0,1300.0,2.0,5.7,1014.8,2.3,0.0,SSW,0.6,Aotizhongxin,3
732,2013,3,31,11,187.0,223.0,13.0,53.0,1200.0,2.0,5.8,1014.2,2.6,0.0,NNE,1.6,Aotizhongxin,3
733,2013,3,31,12,205.0,231.0,14.0,57.0,1300.0,2.0,6.2,1012.9,2.5,0.0,N,2.4,Aotizhongxin,3
734,2013,3,31,13,212.0,222.0,16.0,65.0,1399.0,6.0,5.9,1011.9,2.5,0.0,N,2.9,Aotizhongxin,3
735,2013,3,31,14,221.0,230.0,22.0,73.0,1399.0,6.0,6.0,1010.5,2.8,0.0,NE,2.0,Aotizhongxin,3
736,2013,3,31,15,225.0,247.0,18.0,69.0,1300.0,2.0,6.7,1009.7,2.9,0.0,N,1.7,Aotizhongxin,3
737,2013,3,31,16,226.0,250.0,18.0,67.0,1300.0,7.0,6.9,1009.4,3.0,0.0,N,1.6,Aotizhongxin,3
738,2013,3,31,17,228.0,245.0,24.0,75.0,1399.0,8.0,6.3,1009.2,2.9,0.0,NNE,1.7,Aotizhongxin,3
739,2013,3,31,18,228.0,245.0,24.0,75.0,1399.0,3.0,5.7,1009.6,2.7,0.0,N,2.3,Aotizhongxin,3
740,2013,3,31,19,227.0,251.0,21.0,86.0,1500.0,2.0,5.6,1009.6,2.8,0.0,NE,1.3,Aotizhongxin,3
741,2013,3,31,20,235.0,239.0,16.0,81.0,1500.0,2.0,6.1,1009.8,2.7,0.0,NE,1.2,Aotizhongxin,3
742,2013,3,31,21,235.0,272.0,17.0,71.0,1600.0,2.0,5.9,1009.9,2.9,0.0,NNE,1.8,Aotizhongxin,3
743,2013,3,31,22,229.0,280.0,17.0,69.0,1700.0,2.0,6.5,1009.7,2.9,0.0,NE,2.0,Aotizhongxin,3
744,2013,3,31,23,225.0,268.0,16.0,70.0,1600.0,2.0,6.3,1009.1,3.1,0.0,NW,0.4,Aotizhongxin,3
745,2013,4,1,0,226.0,246.0,16.0,77.0,1600.0,2.0,6.6,1009.5,3.4,0.0,NE,0.8,Aotizhongxin,3
746,2013,4,1,1,233.0,253.0,18.0,76.0,1899.0,2.0,6.6,1008.6,3.9,0.0,ESE,0.7,Aotizhongxin,3
747,2013,4,1,2,240.0,272.0,19.0,72.0,1899.0,2.0,6.4,1008.6,4.1,0.0,E,1.1,Aotizhongxin,3
748,2013,4,1,3,242.0,267.0,20.0,78.0,2299.0,2.0,5.5,1007.9,3.5,0.0,E,0.8,Aotizhongxin,3
749,2013,4,1,4,242.0,267.0,20.0,78.0,2600.0,2.0,4.6,1007.5,3.1,0.0,ENE,0.5,Aotizhongxin,3
750,2013,4,1,5,238.0,246.0,22.0,80.0,3000.0,2.0,3.4,1007.9,2.5,0.0,NE,0.5,Aotizhongxin,3
751,2013,4,1,6,238.0,246.0,22.0,80.0,3200.0,2.0,5.0,1008.5,0.2,0.0,WNW,2.3,Aotizhongxin,3
752,2013,4,1,7,228.0,232.0,19.0,80.0,3299.0,2.0,11.9,1008.2,-4.3,0.0,NW,4.0,Aotizhongxin,3
775,2013,4,2,6,102.0,249.0,12.0,88.0,1800.0,2.0,2.9,1016.5,0.5,0.0,WNW,1.2,Aotizhongxin,3
777,2013,4,2,8,126.0,147.0,43.0,84.0,2000.0,2.0,8.3,1015.6,-1.0,0.0,WNW,0.9,Aotizhongxin,3
778,2013,4,2,9,126.0,147.0,43.0,84.0,2200.0,6.0,10.6,1015.2,1.7,0.0,WSW,2.4,Aotizhongxin,3
779,2013,4,2,10,162.0,177.0,87.0,92.0,2100.0,22.0626,12.4,1014.0,-0.2,0.0,WSW,2.1,Aotizhongxin,3
780,2013,4,2,11,161.0,167.0,70.0,91.0,2000.0,40.0,14.3,1012.4,-0.2,0.0,SSW,1.0,Aotizhongxin,3
781,2013,4,2,12,145.0,155.0,60.0,77.0,1800.0,64.0,15.1,1011.0,0.9,0.0,S,3.6,Aotizhongxin,3
782,2013,4,2,13,131.0,145.0,48.0,55.0,1600.0,93.0,16.6,1009.4,-0.2,0.0,SSW,3.3,Aotizhongxin,3
783,2013,4,2,14,136.0,168.0,43.0,47.0,1399.0,107.0,17.7,1008.0,-0.6,0.0,SW,4.6,Aotizhongxin,3
784,2013,4,2,15,132.0,178.0,46.0,42.0,1300.0,126.0,18.2,1006.7,-0.6,0.0,SW,4.1,Aotizhongxin,3
785,2013,4,2,16,117.0,211.0,50.0,43.0,1200.0,121.0,17.5,1006.3,-1.2,0.0,SSW,3.1,Aotizhongxin,3
786,2013,4,2,17,134.0,206.0,65.0,54.0,1399.0,118.0,16.9,1005.8,-0.8,0.0,SW,2.6,Aotizhongxin,3
787,2013,4,2,18,135.0,207.0,65.0,55.0,1300.0,110.0,15.9,1005.6,-1.2,0.0,SSW,3.1,Aotizhongxin,3
788,2013,4,2,19,108.0,170.0,58.0,72.0,1200.0,76.0,15.2,1005.9,-1.0,0.0,SW,2.2,Aotizhongxin,3
789,2013,4,2,20,108.0,170.0,59.0,72.0,1100.0,83.0,13.6,1005.7,-1.2,0.0,SW,1.9,Aotizhongxin,3
790,2013,4,2,21,111.0,176.0,48.0,73.0,1100.0,64.0,10.6,1005.6,1.1,0.0,SW,1.4,Aotizhongxin,3
791,2013,4,2,22,111.0,168.0,56.0,80.0,1100.0,41.0,8.5,1005.5,0.9,0.0,S,0.1,Aotizhongxin,3
792,2013,4,2,23,124.0,227.0,58.0,99.0,1200.0,28.0,8.4,1005.3,0.6,0.0,WSW,1.4,Aotizhongxin,3
793,2013,4,3,0,124.0,227.0,58.0,99.0,1300.0,2.0,8.4,1004.7,0.1,0.0,SW,1.0,Aotizhongxin,3
794,2013,4,3,1,142.0,223.0,48.0,135.0,1700.0,2.0,7.6,1004.4,1.4,0.0,SW,1.0,Aotizhongxin,3
795,2013,4,3,2,142.0,223.0,48.0,135.0,1899.0,2.0,6.6,1004.3,0.9,0.0,SW,1.3,Aotizhongxin,3
796,2013,4,3,3,168.0,253.0,44.0,139.0,1800.0,2.0,6.5,1004.2,0.6,0.0,WSW,1.3,Aotizhongxin,3
797,2013,4,3,4,168.0,253.0,44.0,139.0,1600.0,2.0,5.9,1004.3,1.0,0.0,SW,1.3,Aotizhongxin,3
798,2013,4,3,5,147.0,214.0,37.0,120.0,1600.0,2.0,5.4,1004.8,0.4,0.0,WSW,1.2,Aotizhongxin,3
799,2013,4,3,6,154.0,229.0,32.0,114.0,1700.0,2.0,6.4,1005.4,0.3,0.0,WSW,1.3,Aotizhongxin,3
800,2013,4,3,7,153.0,238.0,42.0,108.0,1600.0,2.0,9.7,1006.1,0.3,0.0,W,2.5,Aotizhongxin,3
801,2013,4,3,8,154.0,205.0,63.0,97.0,1500.0,11.0,12.7,1006.3,-0.2,0.0,W,2.0,Aotizhongxin,3
802,2013,4,3,9,142.0,205.0,62.0,97.0,1500.0,22.0,15.7,1006.7,-0.5,0.0,NE,1.9,Aotizhongxin,3
803,2013,4,3,10,129.0,197.0,53.0,74.0,1300.0,58.0,18.0,1006.8,-1.3,0.0,ENE,3.6,Aotizhongxin,3
804,2013,4,3,11,129.0,197.0,53.0,74.0,1100.0,73.0,19.6,1006.6,2.0,0.0,ESE,1.4,Aotizhongxin,3
805,2013,4,3,12,157.0,263.0,61.0,80.0,1399.0,89.0,19.6,1006.3,2.0,0.0,SSE,3.4,Aotizhongxin,3
806,2013,4,3,13,173.0,275.0,65.0,63.0,1800.0,114.0,19.6,1005.9,2.4,0.0,ESE,1.3,Aotizhongxin,3
807,2013,4,3,14,208.0,351.0,102.0,93.0,3200.0,97.0,17.9,1006.2,1.8,0.0,S,3.4,Aotizhongxin,3
808,2013,4,3,15,180.0,358.0,100.0,70.0,2799.0,115.0,16.9,1006.5,0.9,0.0,S,4.1,Aotizhongxin,3
809,2013,4,3,16,122.0,251.0,67.0,60.0,1600.0,99.0,15.6,1007.0,-0.6,0.0,SSE,2.9,Aotizhongxin,3
810,2013,4,3,17,89.0,191.0,52.0,48.0,1100.0,95.0,14.0,1007.6,-0.9,0.0,SE,2.6,Aotizhongxin,3
811,2013,4,3,18,89.0,191.0,52.0,48.0,800.0,86.0,12.8,1008.3,-2.3,0.0,SSE,1.6,Aotizhongxin,3
832,2013,4,4,15,85.0,190.0,81.0,94.0,2399.0,21.0,6.8,1007.1,3.9,0.0,NNE,2.0,Aotizhongxin,3
905,2013,4,7,16,125.0,157.0,77.0,68.0,1399.0,78.0,14.9,996.9,-2.5,0.0,SW,2.5,Aotizhongxin,3
906,2013,4,7,17,125.0,182.0,71.0,73.0,1200.0,66.0,13.3,997.7,1.9,0.0,SSE,1.7,Aotizhongxin,3
929,2013,4,8,16,32.0,274.0,5.0,9.0,400.0,80.0,10.8,1007.9,-11.3,0.0,NNW,3.5,Aotizhongxin,3
1007,2013,4,11,22,56.0,239.0,15.0,111.0,1300.0,2.0,6.0,1012.3,-3.1,0.0,SW,1.0,Aotizhongxin,3
1035,2013,4,13,2,88.0,203.0,47.0,78.0,800.0,7.0,9.9,997.5,5.9,0.0,ESE,0.9,Aotizhongxin,3
1036,2013,4,13,3,88.0,203.0,47.0,78.0,900.0,2.0,10.4,997.1,3.0,0.0,NE,1.5,Aotizhongxin,3
1038,2013,4,13,5,97.0,179.0,37.0,94.0,1300.0,2.0,8.9,996.1,2.9,0.0,NE,0.8,Aotizhongxin,3
1039,2013,4,13,6,107.0,187.0,35.0,94.0,1300.0,2.0,11.2,996.7,2.2,0.0,NE,2.0,Aotizhongxin,3
1040,2013,4,13,7,100.0,197.0,33.0,87.0,1200.0,2.0,13.9,996.8,2.5,0.0,NE,1.5,Aotizhongxin,3
1041,2013,4,13,8,100.0,196.0,33.0,86.0,1300.0,2.0,16.9,996.8,2.5,0.0,NE,1.4,Aotizhongxin,3
1042,2013,4,13,9,112.0,223.0,43.0,91.0,1300.0,2.0,19.2,996.9,3.4,0.0,NE,3.4,Aotizhongxin,3
1043,2013,4,13,10,127.0,263.0,53.0,104.0,1300.0,8.0,24.4,996.8,0.0,0.0,N,3.3,Aotizhongxin,3
1044,2013,4,13,11,154.0,268.0,53.0,113.0,1300.0,26.0,26.1,996.7,2.1,0.0,NE,3.2,Aotizhongxin,3
1095,2013,4,15,14,88.0,203.0,69.0,63.0,1700.0,93.0,19.5,994.9,1.4,0.0,SE,3.4,Aotizhongxin,3
1096,2013,4,15,15,88.0,203.0,69.0,62.0,1700.0,95.0,18.4,994.5,2.6,0.0,SE,3.1,Aotizhongxin,3
1097,2013,4,15,16,114.0,260.0,57.0,73.0,1800.0,94.0,17.9,994.2,4.5,0.0,S,2.0,Aotizhongxin,3
1098,2013,4,15,17,115.0,241.0,56.0,67.0,1600.0,100.0,16.4,994.8,5.4,0.0,SSE,3.3,Aotizhongxin,3
1099,2013,4,15,18,115.0,241.0,56.0,67.0,800.0,86.0,14.1,995.5,5.4,0.0,SE,2.6,Aotizhongxin,3
1100,2013,4,15,19,83.0,242.0,37.0,54.0,800.0,56.0,12.6,996.7,4.3,0.0,SE,2.6,Aotizhongxin,3
1113,2013,4,16,8,78.0,208.0,48.0,65.66666666666667,1300.0,15.0,15.1,1001.4,2.6,0.0,NE,1.6,Aotizhongxin,3
1114,2013,4,16,9,83.0,224.0,48.0,64.33333333333333,1300.0,32.0,17.7,1001.8,2.4,0.0,ESE,3.1,Aotizhongxin,3
1125,2013,4,16,20,93.0,312.0,38.0,60.0,1200.0,81.0,11.1,1005.5,-0.7,0.0,S,3.9,Aotizhongxin,3
1126,2013,4,16,21,78.0,242.0,29.0,46.0,1000.0,94.0,10.0,1005.8,-0.8,0.0,S,2.2,Aotizhongxin,3
1127,2013,4,16,22,78.0,242.0,29.0,46.0,900.0,80.0,9.5,1007.5,-0.4,0.0,SSW,2.5,Aotizhongxin,3
1229,2013,4,21,4,126.0,146.0,7.0,84.0,1000.0,13.333333333333334,4.5,1014.7,1.9,0.0,NNE,0.6,Aotizhongxin,3
1230,2013,4,21,5,124.0,154.0,9.0,77.0,1100.0,14.0,4.2,1015.0,2.4,0.0,W,0.7,Aotizhongxin,3
1231,2013,4,21,6,121.0,191.0,11.0,68.0,1100.0,14.666666666666666,5.7,1015.4,3.5,0.0,WNW,0.5,Aotizhongxin,3
1232,2013,4,21,7,108.0,183.0,11.0,78.0,1200.0,15.333333333333332,8.2,1015.6,2.6,0.0,W,0.6,Aotizhongxin,3
1233,2013,4,21,8,114.0,181.0,16.0,90.0,1200.0,16.0,9.7,1015.3,1.8,0.0,WSW,0.9,Aotizhongxin,3
1234,2013,4,21,9,130.0,194.0,27.0,95.0,1300.0,16.666666666666664,11.8,1015.5,3.3,0.0,SSW,2.4,Aotizhongxin,3
1235,2013,4,21,10,136.0,175.0,32.0,96.0,1300.0,17.333333333333332,13.6,1014.4,3.1,0.0,SW,1.8,Aotizhongxin,3
1236,2013,4,21,11,152.0,176.0,35.0,97.0,1399.0,18.0,15.1,1013.3,4.2,0.0,S,2.2,Aotizhongxin,3
1237,2013,4,21,12,159.0,182.0,34.0,96.0,1200.0,18.666666666666664,15.8,1012.3,3.9,0.0,SSW,2.5,Aotizhongxin,3
1238,2013,4,21,13,156.0,176.0,35.0,72.0,1000.0,19.33333333333333,17.0,1010.7,3.6,0.0,SW,3.9,Aotizhongxin,3
1239,2013,4,21,14,140.0,145.0,36.0,51.0,900.0,20.0,17.3,1009.7,3.9,0.0,SW,3.7,Aotizhongxin,3
1240,2013,4,21,15,141.0,153.0,41.0,48.0,1000.0,20.666666666666664,17.6,1009.0,3.5,0.0,SSW,4.1,Aotizhongxin,3
1241,2013,4,21,16,142.0,153.0,42.0,48.0,1000.0,21.33333333333333,17.2,1008.6,3.1,0.0,SW,4.7,Aotizhongxin,3
1242,2013,4,21,17,143.0,194.0,67.0,64.0,942.8571428571428,22.0,16.5,1008.7,3.9,0.0,SSW,4.4,Aotizhongxin,3
1243,2013,4,21,18,162.0,215.0,73.0,66.0,885.7142857142857,22.666666666666664,15.9,1008.8,4.0,0.0,SW,3.1,Aotizhongxin,3
1244,2013,4,21,19,149.0,176.0,52.0,57.0,828.5714285714286,23.33333333333333,15.3,1010.0,4.0,0.0,SSW,3.2,Aotizhongxin,3
1245,2013,4,21,20,131.0,149.0,37.9848,50.0932,771.4285714285714,24.0,14.6,1010.0,3.7,0.0,SSW,2.8,Aotizhongxin,3
1251,2013,4,22,2,127.0,160.0,21.0,55.0,700.0,28.0,9.8,1009.7,4.0,0.0,SW,1.9,Aotizhongxin,3
1252,2013,4,22,3,134.0,162.0,19.0,60.0,800.0,28.666666666666664,8.1,1010.0,4.3,0.0,SSW,0.7,Aotizhongxin,3
1253,2013,4,22,4,139.0,160.0,18.0,64.0,800.0,29.33333333333333,7.9,1009.7,4.3,0.0,SSW,1.3,Aotizhongxin,3
1254,2013,4,22,5,142.0,142.0,16.0,57.0,800.0,30.0,8.1,1010.3,4.7,0.0,SW,1.3,Aotizhongxin,3
1255,2013,4,22,6,147.0,149.0,15.0,56.0,900.0,30.666666666666664,9.2,1010.5,4.8,0.0,SW,1.4,Aotizhongxin,3
1256,2013,4,22,7,153.0,156.0,16.0,56.0,900.0,31.33333333333333,10.1,1010.2,4.9,0.0,SW,0.9,Aotizhongxin,3
1257,2013,4,22,8,162.0,166.0,23.0,60.0,1000.0,32.0,11.6,1010.4,5.0,0.0,NNW,1.5,Aotizhongxin,3
1258,2013,4,22,9,166.0,176.0,45.696,58.0999,1050.0,32.666666666666664,13.4,1010.0,5.3,0.0,S,0.8,Aotizhongxin,3
1259,2013,4,22,10,149.0,177.0,69.0,64.0,1100.0,33.33333333333333,14.3,1009.7,5.9,0.0,SSW,1.6,Aotizhongxin,3
1260,2013,4,22,11,188.0,190.0,66.0,72.0,1100.0,34.0,14.0,1009.2,6.4,0.0,SW,2.7,Aotizhongxin,3
1261,2013,4,22,12,202.0,204.0,52.0,72.0,1200.0,34.666666666666664,13.9,1009.1,7.0,0.0,SSW,1.8,Aotizhongxin,3
1262,2013,4,22,13,212.0,213.0,59.0,67.0,1500.0,35.33333333333333,14.2,1008.3,7.3,0.0,WSW,2.8,Aotizhongxin,3
1263,2013,4,22,14,233.0,237.0,75.0,68.0,1800.0,36.0,14.5,1006.8,8.0,0.0,S,1.9,Aotizhongxin,3
1264,2013,4,22,15,243.0,245.0,109.0,66.0,2000.0,36.66666666666666,14.7,1006.3,7.5,0.0,S,2.1,Aotizhongxin,3
1265,2013,4,22,16,236.0,242.0,103.0,76.0,2000.0,37.33333333333333,14.3,1006.0,7.3,0.0,SSW,3.0,Aotizhongxin,3
1266,2013,4,22,17,236.0,242.0,103.0,76.0,1700.0,38.0,14.2,1006.2,7.7,0.0,S,1.8,Aotizhongxin,3
1267,2013,4,22,18,186.0,177.0,72.0,60.0,1000.0,48.0,13.9,1006.0,7.9,0.0,SW,0.8,Aotizhongxin,3
1268,2013,4,22,19,159.0,170.0,50.0,60.0,1000.0,42.0,13.7,1006.7,8.1,0.0,SSW,1.1,Aotizhongxin,3
1269,2013,4,22,20,163.0,183.0,39.0,73.0,1200.0,30.0,13.5,1006.7,7.9,0.0,SSE,1.5,Aotizhongxin,3
1270,2013,4,22,21,172.0,185.0,36.0,73.0,1200.0,26.0,13.8,1006.2,8.0,0.0,SSE,1.5,Aotizhongxin,3
1271,2013,4,22,22,208.0,210.0,32.0,102.0,1500.0,2.0,13.7,1006.1,7.9,0.0,S,2.5,Aotizhongxin,3
1272,2013,4,22,23,186.0,202.0,34.0,98.0,1399.0,3.0,12.5,1006.1,7.2,0.0,SSW,3.1,Aotizhongxin,3
1273,2013,4,23,0,150.0,143.0,36.0,50.0,900.0,39.0,11.6,1006.0,6.9,0.0,S,1.6,Aotizhongxin,3
1279,2013,4,23,6,137.0,143.0,15.0,38.0,1000.0,18.0,9.4,1005.4,7.0,0.0,SW,1.2,Aotizhongxin,3
1280,2013,4,23,7,156.0,166.0,14.0,45.0,1000.0,8.0,9.5,1005.7,6.9,0.0,W,1.9,Aotizhongxin,3
